state_code,state_name,sa2_code,sa2_name,pop_2022
2,Victoria,217031475,Corangamite - South,7133
2,Victoria,217031476,Otway,3972
2,Victoria,217041477,Moyne - East,7041
2,Victoria,217041478,Moyne - West,10077
2,Victoria,217041479,Warrnambool - North,22548
2,Victoria,217041480,Warrnambool - South,13299
3,Queensland,301011001,Alexandra Hills,16876
3,Queensland,301011002,Belmont - Gumdale,7691
3,Queensland,301011003,Birkdale,15525
3,Queensland,301011004,Capalaba,18698
3,Queensland,301011005,Thorneside,3945
3,Queensland,301011006,Wellington Point,12048
3,Queensland,301021007,Cleveland,16160
3,Queensland,301021008,Ormiston,6611
3,Queensland,301021009,Redland Bay,18536
3,Queensland,301021011,Sheldon - Mount Cotton,8545
3,Queensland,301021012,Thornlands,20259
3,Queensland,301021013,Victoria Point,15379
3,Queensland,301021550,North Stradbroke Island,2215
3,Queensland,301021551,Southern Moreton Bay Islands,9069
3,Queensland,301031014,Brisbane Port - Lytton,10
3,Queensland,301031015,Manly - Lota,8001
3,Queensland,301031016,Manly West,12039
3,Queensland,301031017,Murarrie,4946
3,Queensland,301031018,Tingalpa,9008
3,Queensland,301031019,Wakerley,9661
3,Queensland,301031020,Wynnum,14838
3,Queensland,301031021,Wynnum West - Hemmant,16175
3,Queensland,302011022,Bald Hills,8070
3,Queensland,302011023,Bridgeman Downs,11025
3,Queensland,302011024,Carseldine,10005
3,Queensland,302011025,Everton Park,10415
3,Queensland,302011026,McDowall,8225
3,Queensland,302021027,Aspley,13199
3,Queensland,302021028,Chermside,11908
3,Queensland,302021029,Chermside West,6774
3,Queensland,302021030,Geebung,4600
3,Queensland,302021031,Kedron - Gordon Park,14837
3,Queensland,302021032,Stafford,7091
3,Queensland,302021033,Stafford Heights,7247
3,Queensland,302021034,Wavell Heights,10601
3,Queensland,302031035,Boondall,9883
3,Queensland,302031036,Brisbane Airport,131
3,Queensland,302031037,Eagle Farm - Pinkenba,2305
3,Queensland,302031038,Northgate - Virginia,7249
3,Queensland,302031039,Nudgee - Banyo,11182
3,Queensland,302031040,Nundah,13752
3,Queensland,302041041,Bracken Ridge,17911
3,Queensland,302041042,Brighton (Qld),9844
3,Queensland,302041043,Deagon,3847
3,Queensland,302041044,Sandgate - Shorncliffe,6923
3,Queensland,302041045,Taigum - Fitzgibbon,14456
3,Queensland,302041046,Zillmere,9536
3,Queensland,303011047,Camp Hill,12502
3,Queensland,303011048,Cannon Hill,7237
3,Queensland,303011049,Carina,12113
3,Queensland,303011050,Carina Heights,7073
3,Queensland,303011051,Carindale,16799
3,Queensland,303021052,Annerley,12406
3,Queensland,303021053,Coorparoo,18258
3,Queensland,303021054,Fairfield - Dutton Park,5175
3,Queensland,303021055,Greenslopes,10910
3,Queensland,303021056,Holland Park,9060
3,Queensland,303021057,Holland Park West,6536
3,Queensland,303021058,Woolloongabba,9222
3,Queensland,303021059,Yeronga,10488
3,Queensland,303031060,Eight Mile Plains,15692
3,Queensland,303031061,Macgregor (Qld),6170
3,Queensland,303031062,Mansfield (Qld),8996
3,Queensland,303031063,Mount Gravatt,16361
3,Queensland,303031064,Rochedale - Burbank,11846
3,Queensland,303031065,Upper Mount Gravatt,11384
3,Queensland,303031066,Wishart,11598
3,Queensland,303041067,Coopers Plains,5902
3,Queensland,303041068,Moorooka,11086
3,Queensland,303041069,Robertson,5008
3,Queensland,303041070,Salisbury - Nathan,7746
3,Queensland,303041071,Tarragindi,11138
3,Queensland,303051072,Algester,9349
3,Queensland,303051073,Calamvale - Stretton,23650
3,Queensland,303051074,Pallara - Willawong,12339
3,Queensland,303051075,Parkinson - Drewvale,16508
3,Queensland,303051076,Rocklea - Acacia Ridge,9832
3,Queensland,303061077,Kuraby,9144
3,Queensland,303061078,Runcorn,14408
3,Queensland,303061079,Sunnybank,9317
3,Queensland,303061080,Sunnybank Hills,18570
3,Queensland,304011081,Jindalee - Mount Ommaney,7701
3,Queensland,304011082,Middle Park - Jamboree Heights,7178
3,Queensland,304011083,Riverhills,4177
3,Queensland,304011084,Seventeen Mile Rocks - Sinnamon Park,9815
3,Queensland,304011085,Westlake,4466
3,Queensland,304021086,Bellbowrie - Moggill,10722
3,Queensland,304021087,Brookfield - Kenmore Hills,7141
3,Queensland,304021088,Chapel Hill,10881
3,Queensland,304021089,Fig Tree Pocket,4459
3,Queensland,304021090,Kenmore,9639
3,Queensland,304021091,Pinjarra Hills - Pullenvale,5813
3,Queensland,304031092,Chelmer - Graceville,7927
3,Queensland,304031093,Corinda,5392
3,Queensland,304031094,Indooroopilly,13936
3,Queensland,304031095,Sherwood,6581
3,Queensland,304031096,St Lucia,12969
3,Queensland,304031097,Taringa,9366
3,Queensland,304041098,Enoggera,9322
3,Queensland,304041099,Enoggera Reservoir,33
3,Queensland,304041100,Keperra,7521
3,Queensland,304041101,Mitchelton,9141
3,Queensland,304041102,Mount Coot-tha,0
3,Queensland,304041103,The Gap,17441
3,Queensland,304041104,Upper Kedron - Ferny Grove,12066
3,Queensland,305011105,Brisbane City,14482
3,Queensland,305011106,Fortitude Valley,10359
3,Queensland,305011107,Highgate Hill,6644
3,Queensland,305011108,Kangaroo Point,10545
3,Queensland,305011109,New Farm,12871
3,Queensland,305011110,South Brisbane,15468
3,Queensland,305011111,Spring Hill,7519
3,Queensland,305011112,West End,15956
3,Queensland,305021113,Balmoral,4665
3,Queensland,305021114,Bulimba,7584
3,Queensland,305021115,East Brisbane,6352
3,Queensland,305021116,Hawthorne,5298
3,Queensland,305021117,Morningside - Seven Hills,14908
3,Queensland,305021118,Norman Park,7002
3,Queensland,305031119,Albion,4559
3,Queensland,305031120,Alderley,6848
3,Queensland,305031121,Ascot,5982
3,Queensland,305031122,Clayfield,11033
3,Queensland,305031123,Grange,4755
3,Queensland,305031124,Hamilton (Qld),6944
3,Queensland,305031125,Hendra,5045
3,Queensland,305031126,Kelvin Grove - Herston,10823
3,Queensland,305031127,Newmarket,5224
3,Queensland,305031128,Newstead - Bowen Hills,19314
3,Queensland,305031129,Wilston,4054
3,Queensland,305031130,Windsor,8274
3,Queensland,305031131,Wooloowin - Lutwyche,11438
3,Queensland,305041132,Ashgrove,14118
3,Queensland,305041133,Auchenflower,5801
3,Queensland,305041134,Bardon,10614
3,Queensland,305041135,Paddington - Milton,12544
3,Queensland,305041136,Red Hill (Qld),6203
3,Queensland,305041137,Toowong,12892
3,Queensland,306011138,Brinsmead,5663
3,Queensland,306011139,Clifton Beach - Kewarra Beach,12156
3,Queensland,306011140,Freshwater - Stratford,3781
3,Queensland,306011141,Redlynch,14211
3,Queensland,306011142,Trinity Beach - Smithfield,17913
3,Queensland,306011143,Yorkeys Knob - Machans Beach,6271
3,Queensland,306021144,Bentley Park,8741
3,Queensland,306021145,Cairns City,12922
3,Queensland,306021146,Earlville - Bayview Heights,8584
3,Queensland,306021147,Edmonton,11852
3,Queensland,306021148,Gordonvale - Trinity,10343
3,Queensland,306021149,Kanimbla - Mooroobool,10170
3,Queensland,306021150,Lamb Range,6
3,Queensland,306021151,Manoora,6316
3,Queensland,306021152,Manunda,5302
3,Queensland,306021153,Mount Sheridan,8925
3,Queensland,306021154,Westcourt - Bungalow,6617
3,Queensland,306021155,White Rock,5054
3,Queensland,306021156,Whitfield - Edge Hill,8494
3,Queensland,306021157,Woree,5206
3,Queensland,306031158,Babinda,4659
3,Queensland,306031159,Innisfail,9366
3,Queensland,306031160,Johnstone,8107
3,Queensland,306031161,Tully,11261
3,Queensland,306031162,Wooroonooran,3
3,Queensland,306031163,Yarrabah,2624
3,Queensland,306041164,Daintree,6849
3,Queensland,306041165,Port Douglas,5755
3,Queensland,306051166,Atherton,11943
3,Queensland,306051167,Herberton,5618
3,Queensland,306051168,Kuranda,4928
3,Queensland,306051169,Malanda - Yungaburra,9283
3,Queensland,306051170,Mareeba,12156
3,Queensland,307011171,Balonne,4362
3,Queensland,307011172,Chinchilla,8943
3,Queensland,307011173,Goondiwindi,6318
3,Queensland,307011174,Inglewood - Waggamba,4113
3,Queensland,307011175,Miles - Wandoan,4257
3,Queensland,307011176,Roma,7017
3,Queensland,307011177,Roma Surrounds,6089
3,Queensland,307011178,Tara,3937
3,Queensland,307021179,Crows Nest - Rosalie,9410
3,Queensland,307021180,Jondaryan,7803
3,Queensland,307021181,Millmerran,3262
3,Queensland,307021182,Pittsworth,5853
3,Queensland,307021183,Wambo,17432
3,Queensland,307031184,Clifton - Greenmount,5212
3,Queensland,307031185,Southern Downs - East,4437
3,Queensland,307031186,Southern Downs - West,5092
3,Queensland,307031187,Stanthorpe,5366
3,Queensland,307031188,Stanthorpe Surrounds,6372
3,Queensland,307031189,Warwick,15901
3,Queensland,308011190,Central Highlands - East,7382
3,Queensland,308011191,Central Highlands - West,7622
3,Queensland,308011192,Emerald,14639
3,Queensland,308031205,Berserker,7176
3,Queensland,308031206,Bouldercombe,1966
3,Queensland,308031207,Emu Park,5953
3,Queensland,308031208,Frenchville - Mount Archer,9248
3,Queensland,308031209,Glenlee - Rockyview,5457
3,Queensland,308031210,Gracemere,12810
3,Queensland,308031211,Lakes Creek,4963
3,Queensland,308031212,Mount Morgan,2990
3,Queensland,308031213,Norman Gardens,10938
3,Queensland,308031214,Park Avenue,5372
3,Queensland,308031215,Parkhurst - Kawana,7741
3,Queensland,308031216,Rockhampton - West,5971
3,Queensland,308031217,Rockhampton City,3419
3,Queensland,308031218,Rockhampton Surrounds - East,3590
3,Queensland,308031219,Rockhampton Surrounds - North,4737
3,Queensland,308031220,Rockhampton Surrounds - West,3094
3,Queensland,308031221,Shoalwater Bay,22
3,Queensland,308031222,The Range - Allenstown,8035
3,Queensland,308031223,Yeppoon,21193
3,Queensland,308041528,Banana,8997
3,Queensland,308041529,Biloela,5797
3,Queensland,308051530,Agnes Water - Miriam Vale,7164
3,Queensland,308051531,Boyne Island - Tannum Sands,10294
3,Queensland,308051532,Callemondah,33
3,Queensland,308051533,Clinton - New Auckland,14633
3,Queensland,308051534,Gladstone,6319
3,Queensland,308051535,Gladstone Hinterland,11867
3,Queensland,308051536,Kin Kora - Sun Valley,3593
3,Queensland,308051537,South Trees,0
3,Queensland,308051538,Telina - Toolooa,6519
3,Queensland,308051539,West Gladstone,5009
3,Queensland,309011224,Broadbeach Waters,8382
3,Queensland,309011225,Burleigh Heads,9314
3,Queensland,309011226,Burleigh Waters,14691
3,Queensland,309011227,Mermaid Beach - Broadbeach,14833
3,Queensland,309011228,Mermaid Waters,13637
3,Queensland,309011229,Miami,7696
3,Queensland,309021230,Coolangatta,6728
3,Queensland,309021231,Currumbin - Tugun,12703
3,Queensland,309021232,Currumbin Waters,9887
3,Queensland,309021233,Elanora,12800
3,Queensland,309021234,Palm Beach,16886
3,Queensland,309031235,Arundel,11514
3,Queensland,309031236,Biggera Waters,10334
3,Queensland,309031237,Coombabah,10460
3,Queensland,309031238,Labrador,18999
3,Queensland,309031239,Paradise Point - Hollywell,10244
3,Queensland,309031240,Runaway Bay,9403
3,Queensland,309041241,Guanaba - Springbrook,4514
3,Queensland,309041242,Tamborine - Canungra,16160
3,Queensland,309051243,Currumbin Valley - Tallebudgera,7855
3,Queensland,309051244,Mudgeeraba - Bonogin,20024
3,Queensland,309051245,Reedy Creek - Andrews,9088
3,Queensland,309061246,Carrara,13475
3,Queensland,309061247,Highland Park,8572
3,Queensland,309061248,Nerang - Mount Nathan,21744
3,Queensland,309061249,Pacific Pines - Gaven,18752
3,Queensland,309061250,Worongary - Tallai,8709
3,Queensland,309071251,Coomera,22007
3,Queensland,309071252,Helensvale,19735
3,Queensland,309071253,Hope Island,15658
3,Queensland,309071254,Jacobs Well - Alberton,4943
3,Queensland,309071256,Oxenford - Maudsland,18591
3,Queensland,309071552,Ormeau (East) - Stapylton,11111
3,Queensland,309071553,Ormeau (West) - Yatala,12314
3,Queensland,309071554,Pimpama - North,11456
3,Queensland,309071555,Pimpama - South,11594
3,Queensland,309071556,Upper Coomera (South) - Wongawallan,11834
3,Queensland,309071557,Upper Coomera - North,20959
3,Queensland,309071558,Willow Vale - Pimpama (West),7578
3,Queensland,309081259,Clear Island Waters,4443
3,Queensland,309081260,Merrimac,7294
3,Queensland,309081262,Varsity Lakes,17184
3,Queensland,309081559,Robina - East,17243
3,Queensland,309081560,Robina - West,9152
3,Queensland,309091263,Ashmore,12580
3,Queensland,309091264,Molendinar,6552
3,Queensland,309091265,Parkwood,9013
3,Queensland,309091540,Southport - North,18745
3,Queensland,309091541,Southport - South,19345
3,Queensland,309101267,Benowa,10108
3,Queensland,309101268,Bundall,4949
3,Queensland,309101269,Main Beach,4094
3,Queensland,309101561,Surfers Paradise - North,12939
3,Queensland,309101562,Surfers Paradise - South,15159
3,Queensland,310011271,Darra - Sumner,4773
3,Queensland,310011272,Durack,8450
3,Queensland,310011274,Inala - Richlands,20444
3,Queensland,310011275,Oxley (Qld),8840
3,Queensland,310011276,Wacol,6436
3,Queensland,310011563,Doolandella,9072
3,Queensland,310011564,Forest Lake - Ellen Grove,23083
3,Queensland,310021277,Boonah,12968
3,Queensland,310021278,Esk,5137
3,Queensland,310021279,Lake Manchester - England Creek,0
3,Queensland,310021280,Lockyer Valley - East,22239
3,Queensland,310021281,Lowood,14677
3,Queensland,310021282,Rosewood,15076
3,Queensland,310031283,Brassall,12558
3,Queensland,310031284,Bundamba,9613
3,Queensland,310031285,Churchill - Yamanto,6971
3,Queensland,310031286,Ipswich - Central,6880
3,Queensland,310031287,Ipswich - East,18387
3,Queensland,310031288,Ipswich - North,4620
3,Queensland,310031289,Karalee - Barellan Point,6998
3,Queensland,310031290,Karana Downs,6167
3,Queensland,310031291,Leichhardt - One Mile,8495
3,Queensland,310031292,North Ipswich - Tivoli,6489
3,Queensland,310031293,Raceview,15594
3,Queensland,310031294,Ripley,15707
3,Queensland,310031295,Riverview,3134
3,Queensland,310041297,Camira - Gailes,9455
3,Queensland,310041298,Carole Park,7
3,Queensland,310041299,Collingwood Park - Redbank,12814
3,Queensland,310041300,Goodna,11189
3,Queensland,310041301,New Chum,3
3,Queensland,310041302,Redbank Plains,26083
3,Queensland,310041303,Springfield,7737
3,Queensland,310041304,Springfield Lakes,25978
3,Queensland,310041565,Augustine Heights - Brookwater,9425
3,Queensland,310041566,Bellbird Park,9775
3,Queensland,311011305,Beaudesert,15246
3,Queensland,311021306,Beenleigh,8636
3,Queensland,311021307,Eagleby,13771
3,Queensland,311021308,Edens Landing - Holmview,10156
3,Queensland,311021309,Mount Warren Park,5814
3,Queensland,311021310,Wolffdene - Bahrs Scrub,10313
3,Queensland,311031311,Boronia Heights - Park Ridge,21849
3,Queensland,311031312,Browns Plains,8551
3,Queensland,311031313,Chambers Flat - Logan Reserve,10707
3,Queensland,311031314,Crestmead,12427
3,Queensland,311031315,Greenbank Military Camp,0
3,Queensland,311031316,Hillcrest,9221
3,Queensland,311031317,Marsden,16613
3,Queensland,311031318,Munruben - Park Ridge South,4489
3,Queensland,311031319,Regents Park - Heritage Park,16390
3,Queensland,311041322,Logan Village,9026
3,Queensland,311041567,Flagstone (East) - Riverbend,6844
3,Queensland,311041568,Flagstone (West) - New Beith,10935
3,Queensland,311041569,Greenbank - North Maclean,8744
3,Queensland,311041570,Jimboomba - Glenlogan,19276
3,Queensland,311041571,Yarrabilba,12260
3,Queensland,311051323,Bethania - Waterford,12644
3,Queensland,311051324,Cornubia - Carbrook,9254
3,Queensland,311051325,Loganholme - Tanah Merah,11970
3,Queensland,311051326,Loganlea,12322
3,Queensland,311051327,Shailer Park,12345
3,Queensland,311051328,Waterford West,8071
3,Queensland,311061329,Daisy Hill,7097
3,Queensland,311061330,Kingston (Qld),10652
3,Queensland,311061331,Logan Central,6424
3,Queensland,311061332,Rochedale South - Priestdale,15644
3,Queensland,311061333,Slacks Creek,10626
3,Queensland,311061334,Springwood,10001
3,Queensland,311061335,Underwood,7011
3,Queensland,311061336,Woodridge,13218
3,Queensland,312011337,Bowen,10319
3,Queensland,312011338,Broadsound - Nebo,9019
3,Queensland,312011339,Clermont,3947
3,Queensland,312011340,Collinsville,3978
3,Queensland,312011341,Moranbah,9804
3,Queensland,312021342,Andergrove - Beaconsfield,16367
3,Queensland,312021343,East Mackay,3819
3,Queensland,312021344,Eimeo - Rural View,14114
3,Queensland,312021345,Eungella Hinterland,9
3,Queensland,312021346,Mackay,4144
3,Queensland,312021347,Mackay Harbour,637
3,Queensland,312021348,Mount Pleasant - Glenella,11899
3,Queensland,312021349,North Mackay,6384
3,Queensland,312021350,Ooralea - Bakers Creek,6183
3,Queensland,312021351,Pioneer Valley,9182
3,Queensland,312021352,Sarina,12147
3,Queensland,312021353,Seaforth - Calen,8369
3,Queensland,312021354,Shoal Point - Bucasia,6276
3,Queensland,312021355,Slade Point,3574
3,Queensland,312021356,South Mackay,7010
3,Queensland,312021357,Walkerston - Eton,8565
3,Queensland,312021358,West Mackay,6483
3,Queensland,312031359,Airlie - Whitsundays,15141
3,Queensland,312031360,Cape Conway,0
3,Queensland,312031361,Proserpine,9142
3,Queensland,313011362,Beachmere - Sandstone Point,17047
3,Queensland,313011363,Bribie Island,21456
3,Queensland,313021364,Burpengary - East,7537
3,Queensland,313021366,Caboolture - South,24958
3,Queensland,313021367,Elimbah,4476
3,Queensland,313021368,Morayfield - East,12034
3,Queensland,313021369,Wamuran,4334
3,Queensland,313021572,Caboolture - East,18474
3,Queensland,313021573,Caboolture - West,12819
3,Queensland,313031370,Kilcoy,5913
3,Queensland,313031371,Woodford - D`Aguilar,9634
3,Queensland,313041372,Burpengary,17451
3,Queensland,313041373,Deception Bay,23450
3,Queensland,313041374,Morayfield,6198
3,Queensland,313041375,Narangba,21890
3,Queensland,313041376,Upper Caboolture,3415
3,Queensland,313051377,Clontarf,8594
3,Queensland,313051378,Margate - Woody Point,12249
3,Queensland,313051379,Redcliffe,10643
3,Queensland,313051380,Rothwell - Kippa-Ring,17695
3,Queensland,313051574,Moreton Island,316
3,Queensland,313051575,Scarborough - Newport,16185
3,Queensland,314011382,Albany Creek,16826
3,Queensland,314011383,Cashmere,20296
3,Queensland,314011384,Dayboro,9576
3,Queensland,314011385,Eatons Hill,7924
3,Queensland,314011386,The Hills District,25068
3,Queensland,314011387,Samford Valley,12713
3,Queensland,314021389,Murrumba Downs - Griffin,24925
3,Queensland,314021576,Dakabin,5615
3,Queensland,314021577,Kallangur,22713
3,Queensland,314021578,Mango Hill,16119
3,Queensland,314021579,North Lakes,23726
3,Queensland,314031391,Bray Park,10475
3,Queensland,314031392,Lawnton,7421
3,Queensland,314031393,Petrie,8855
3,Queensland,314031394,Strathpine - Brendale,14363
3,Queensland,315011395,Aurukun,1131
3,Queensland,315011396,Cape York,8081
3,Queensland,315011397,Croydon - Etheridge,993
3,Queensland,315011398,Kowanyama - Pormpuraaw,1776
3,Queensland,315011399,Northern Peninsula,2896
3,Queensland,315011400,Tablelands,6288
3,Queensland,315011401,Torres,3527
3,Queensland,315011402,Torres Strait Islands,4295
3,Queensland,315011403,Weipa,4216
3,Queensland,315021404,Carpentaria,5126
3,Queensland,315021405,Mount Isa,18693
3,Queensland,315021406,Mount Isa Surrounds,4187
3,Queensland,315021407,Northern Highlands,3166
3,Queensland,315031408,Barcaldine - Blackall,4799
3,Queensland,315031409,Charleville,3970
3,Queensland,315031410,Far Central West,2196
3,Queensland,315031411,Far South West,2770
3,Queensland,315031412,Longreach,3726
3,Queensland,316011413,Buderim - North,18592
3,Queensland,316011414,Buderim - South,17976
3,Queensland,316011415,Mountain Creek,12143
3,Queensland,316011416,Sippy Downs,12002
3,Queensland,316021417,Aroona - Currimundi,10136
3,Queensland,316021418,Buddina - Minyama,7022
3,Queensland,316021419,Caloundra - Kings Beach,6994
3,Queensland,316021421,Golden Beach - Pelican Waters,13368
3,Queensland,316021422,Moffat Beach - Battery Hill,8172
3,Queensland,316021423,Parrearra - Warana,10753
3,Queensland,316021424,Wurtulla - Birtinya,11177
3,Queensland,316021580,Caloundra West - Baringa,17771
3,Queensland,316021581,Meridan Plains - Little Mountain (North),14793
3,Queensland,316031425,Coolum Beach,16409
3,Queensland,316031426,Marcoola - Mudjimba,12163
3,Queensland,316031427,Maroochydore - Kuluin,24199
3,Queensland,316031428,Mooloolaba - Alexandra Headland,12679
3,Queensland,316051434,Noosa Heads,5190
3,Queensland,316051435,Noosaville,9384
3,Queensland,316051437,Sunshine Beach,7048
3,Queensland,316051438,Tewantin,10604
3,Queensland,316051543,Peregian Beach - Marcus Beach,4185
3,Queensland,316051544,Peregian Springs,11235
3,Queensland,316061439,Beerwah,9520
3,Queensland,316061440,Caloundra Hinterland,9263
3,Queensland,316061441,Glass House Mountains,6786
3,Queensland,316061442,Landsborough,17547
3,Queensland,316061443,Maroochy Hinterland,6988
3,Queensland,316061444,Palmwoods,12254
3,Queensland,316071545,Bli Bli,11248
3,Queensland,316071546,Diddillibah - Rosemount,4530
3,Queensland,316071547,Eumundi - Yandina,12874
3,Queensland,316071548,Nambour,23415
3,Queensland,316081549,Noosa Hinterland,25036
3,Queensland,317011445,Cambooya - Wyreema,8205
3,Queensland,317011446,Darling Heights,15092
3,Queensland,317011447,Drayton - Harristown,11154
3,Queensland,317011448,Gatton,8139
3,Queensland,317011449,Gowrie (Qld),7331
3,Queensland,317011450,Highfields,15478
3,Queensland,317011451,Lockyer Valley - West,12291
3,Queensland,317011452,Middle Ridge,7854
3,Queensland,317011453,Newtown (Qld),10322
3,Queensland,317011454,North Toowoomba - Harlaxton,6537
3,Queensland,317011455,Rangeville,8797
3,Queensland,317011456,Toowoomba - Central,14250
3,Queensland,317011457,Toowoomba - East,10704
3,Queensland,317011458,Toowoomba - West,16732
3,Queensland,317011459,Wilsonton,14499
3,Queensland,318011460,Ayr,9091
3,Queensland,318011461,Burdekin,7754
3,Queensland,318011462,Charters Towers,8189
3,Queensland,318011463,Dalrymple,3815
3,Queensland,318011464,Ingham,4515
3,Queensland,318011465,Ingham Surrounds,6575
3,Queensland,318011466,Palm Island,2197
3,Queensland,318021467,Aitkenvale,4815
3,Queensland,318021468,Annandale (Qld),10324
3,Queensland,318021469,Belgian Gardens - Pallarenda,3215
3,Queensland,318021470,Bohle Plains,9207
3,Queensland,318021471,Condon - Rasmussen,11108
3,Queensland,318021472,Cranbrook,5910
3,Queensland,318021474,Douglas,8079
3,Queensland,318021475,Garbutt - West End,6400
3,Queensland,318021476,Gulliver - Currajong - Vincent,7729
3,Queensland,318021477,Heatley,3969
3,Queensland,318021478,Hermit Park - Rosslea,5537
3,Queensland,318021479,Hyde Park - Pimlico,4774
3,Queensland,318021480,Kelso,11010
3,Queensland,318021481,Kirwan - East,7835
3,Queensland,318021482,Kirwan - West,15126
3,Queensland,318021483,Magnetic Island,2546
3,Queensland,318021484,Mount Louisa,10514
3,Queensland,318021485,Mundingburra,3604
3,Queensland,318021486,Northern Beaches,6758
3,Queensland,318021487,Oonoonba,7435
3,Queensland,318021488,South Townsville - Railway Estate,5422
3,Queensland,318021489,Townsville - South,5005
3,Queensland,318021490,Townsville City - North Ward,9348
3,Queensland,318021491,Wulguru - Roseneath,6210
3,Queensland,318021582,Burdell - Mount Low,20458
3,Queensland,318021583,Deeragun - Jensen,6284
3,Queensland,319011492,Ashfield - Kepnock,5801
3,Queensland,319011493,Bargara - Burnett Heads,19946
3,Queensland,319011494,Branyan - Kensington,5607
3,Queensland,319011495,Bundaberg,6323
3,Queensland,319011496,Bundaberg East - Kalkie,5922
3,Queensland,319011497,Bundaberg North - Gooburrum,7644
3,Queensland,319011498,Bundaberg Surrounds - North,9466
3,Queensland,319011499,Bundaberg Surrounds - South,11278
